lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
4771|6|25|182|2|19951223|1-URGENT|0|6|649308|9478884|5|616842|64930|3|19960218|MAIL
1863|2|5|157|2|19970316|1-URGENT|0|48|5074320|13574094|4|4871347|63429|8|19970428|AIR
965|6|22|87|2|19920621|3-MEDIUM|0|15|1480620|13096467|1|1465813|59224|2|19920918|REG AIR
641|2|13|100|1|19950325|2-HIGH|0|1|100010|12062649|9|91009|60006|2|19950523|RAIL
1826|1|7|27|2|19940418|3-MEDIUM|0|4|370808|8096421|6|348559|55621|0|19940614|MAIL
1093|6|29|27|2|19950822|3-MEDIUM|0|18|1668636|14106964|2|1635263|55621|5|19951009|SHIP
320|2|28|193|1|19920319|1-URGENT|0|13|1421147|16974155|3|1378512|65591|0|19920423|AIR
5029|4|28|189|2|19941202|3-MEDIUM|0|11|1198098|7244573|7|1114231|65350|4|19950219|FOB
5634|5|25|1|1|19950216|3-MEDIUM|0|1|90100|11858851|4|86496|54060|2|19950509|MAIL
1606|2|14|174|2|19970108|3-MEDIUM|0|35|3759595|11587740|0|3759595|64450|2|19970312|TRUCK
4518|4|23|156|2|19970807|3-MEDIUM|0|35|3696525|13277399|5|3511698|63369|6|19970928|SHIP
1954|2|26|182|2|19920920|4-NOT SPECI|0|1|108218|8987959|3|104971|64930|1|19921028|MAIL
3874|3|7|113|2|19960802|5-LOW|0|43|4356373|10822423|6|4094990|60786|2|19961005|RAIL
3169|1|10|192|1|19930406|5-LOW|0|12|1310628|3197316|1|1297521|65531|4|19930702|REG AIR
4871|4|16|149|2|19920917|5-LOW|0|35|3671990|7084343|8|3378230|62948|7|19921023|TRUCK
1857|2|13|167|1|19970411|4-NOT SPECI|0|40|4268640|16299758|10|3841776|64029|0|19970604|AIR
5252|3|23|195|2|19920726|4-NOT SPECI|0|9|985671|17420564|9|896960|65711|3|19921010|RAIL
5250|2|19|192|2|19960217|1-URGENT|0|27|2948913|13528694|10|2654021|65531|5|19960406|TRUCK
992|1|1|60|2|19940420|5-LOW|0|14|1344084|9068965|10|1209675|57603|3|19940607|MAIL
2883|3|2|189|2|19920919|4-NOT SPECI|0|47|5119146|17425206|5|4863188|65350|4|19921214|SHIP
103|1|16|195|2|19921119|5-LOW|0|6|657114|15612190|3|637400|65711|5|19921224|FOB
2308|3|7|163|2|19960920|5-LOW|0|23|2445268|8420665|1|2420815|63789|6|19961104|MAIL
4963|2|11|76|2|19931021|5-LOW|0|16|1561712|12045033|0|1561712|58564|3|19931227|MAIL
2018|4|16|130|1|19930621|3-MEDIUM|0|5|515065|6927501|9|468709|61807|4|19930911|TRUCK
1766|3|10|111|2|19931109|5-LOW|0|1|101111|13094608|10|90999|60666|2|19940204|TRUCK
3746|4|11|28|2|19980228|1-URGENT|0|11|1020822|11612154|0|1020822|55681|5|19980508|SHIP
2919|7|7|33|2|19960103|2-HIGH|0|11|1026333|20145435|4|985279|55981|0|19960219|TRUCK
5059|1|22|70|2|19930814|1-URGENT|0|5|485035|6717382|3|470483|58204|8|19931016|FOB
259|1|10|99|1|19930629|3-MEDIUM|0|14|1398726|9504134|0|1398726|59945|8|19930908|SHIP
295|2|25|92|2|19930321|3-MEDIUM|0|26|2579434|5890071|4|2476256|59525|3|19930522|AIR
2371|1|7|159|2|19940312|4-NOT SPECI|0|37|3918855|10230813|5|3722912|63549|5|19940527|TRUCK
5604|1|29|136|1|19961112|5-LOW|0|44|4558972|24387138|5|4331023|62167|1|19970205|RAIL
5860|2|13|159|1|19970220|1-URGENT|0|23|2436045|3454268|3|2362963|63549|6|19970422|REG AIR
1541|7|11|122|1|19970220|1-URGENT|0|20|2044240|15883715|3|1982912|61327|7|19970425|SHIP
320|3|28|184|2|19920319|1-URGENT|0|45|4878810|16974155|8|4488505|65050|2|19920520|FOB
5985|1|13|86|1|19960803|1-URGENT|0|4|394432|6379792|2|386543|59164|2|19961021|MAIL
6|6|28|170|2|19950716|2-HIGH|0|30|3210510|17306124|3|3114194|64210|8|19951011|TRUCK
4805|6|11|136|2|19970109|3-MEDIUM|0|18|1865034|17210296|6|1753131|62167|4|19970326|TRUCK
3650|3|22|2|2|19970225|4-NOT SPECI|0|1|90200|10201092|4|86592|54120|6|19970417|REG AIR
2272|3|22|56|1|19930904|4-NOT SPECI|0|36|3441780|8590762|3|3338526|57363|2|19931014|RAIL
384|2|13|64|1|19950125|2-HIGH|0|49|4723894|9711495|9|4298743|57843|7|19950319|AIR
453|2|4|176|2|19961204|1-URGENT|0|38|4089446|16036895|8|3762290|64570|4|19970116|REG AIR
609|2|22|7|2|19930127|1-URGENT|0|19|1723300|9068611|1|1706067|54420|0|19930327|RAIL
5026|2|4|106|1|19920417|2-HIGH|0|32|3219520|4668078|0|3219520|60366|4|19920710|RAIL
1218|2|10|94|1|19960829|1-URGENT|0|41|4075769|14483274|6|3831222|59645|6|19961014|SHIP
4929|5|10|67|1|19941117|1-URGENT|0|24|2320944|17343755|9|2112059|58023|5|19950117|MAIL
901|6|4|62|2|19950707|4-NOT SPECI|0|25|2405150|10789145|5|2284892|57723|6|19951001|FOB
740|2|22|66|2|19941223|5-LOW|0|35|3381210|20275566|0|3381210|57963|0|19950129|TRUCK
198|4|1|11|1|19940618|4-NOT SPECI|0|35|3188535|13387774|8|2933452|54660|2|19940906|RAIL
1825|5|22|178|1|19960622|4-NOT SPECI|0|33|3557961|17116070|4|3415642|64690|4|19960916|RAIL
4611|4|28|71|2|19980305|3-MEDIUM|0|48|4661136|28229592|2|4567913|58264|8|19980407|AIR
547|4|22|56|2|19920713|1-URGENT|0|44|4206620|14767747|4|4038355|57363|3|19921004|TRUCK
1474|1|29|15|2|19960627|2-HIGH|0|5|457505|452014|5|434629|54900|4|19960808|SHIP
4384|2|13|89|2|19980206|5-LOW|0|38|3758504|18522535|7|3495408|59344|6|19980420|FOB
2977|3|28|28|1|19960323|3-MEDIUM|0|33|3062466|11389030|5|2909342|55681|5|19960614|AIR
4290|5|5|90|2|19920109|3-MEDIUM|0|19|1881171|10623901|0|1881171|59405|3|19920212|RAIL
421|1|22|134|1|19960601|1-URGENT|0|1|103413|108438|2|101344|62047|7|19960805|TRUCK
131|4|10|65|2|19971129|1-URGENT|0|5|482530|10125129|9|439102|57903|6|19980118|TRUCK
5827|4|25|200|1|19970111|1-URGENT|0|26|2860520|15943174|6|2688888|66012|0|19970315|SHIP
1536|5|7|191|2|19950618|4-NOT SPECI|0|34|3710046|12536076|4|3561644|65471|4|19950721|MAIL
5025|3|29|37|2|19970830|2-HIGH|0|27|2529981|15935229|9|2302282|56221|5|19971013|AIR
2247|2|28|93|2|19961214|5-LOW|0|38|3773742|21432443|5|3585054|59585|8|19970209|TRUCK
1731|2|29|139|2|19960512|2-HIGH|0|7|727391|22008711|4|698295|62347|7|19960619|REG AIR
1094|5|28|168|2|19971107|3-MEDIUM|0|10|1068160|8038538|0|1068160|64089|3|19971216|REG AIR
2145|4|20|24|1|19920906|4-NOT SPECI|0|25|2310050|4684506|7|2148346|55441|2|19921119|REG AIR
4038|1|26|196|2|19961010|4-NOT SPECI|0|40|4384760|19501302|5|4165522|65771|1|19961216|TRUCK
4166|3|29|7|1|19980419|1-URGENT|0|17|1541900|10067106|2|1511062|54420|6|19980704|SHIP
5987|3|16|92|1|19951015|3-MEDIUM|0|43|4265987|17472596|8|3924708|59525|4|19951225|AIR
1888|7|2|167|1|19961218|4-NOT SPECI|0|50|5335800|22472411|4|5122368|64029|7|19970227|FOB
3077|3|20|78|2|19970912|5-LOW|0|13|1271491|14685694|3|1233346|58684|7|19971121|TRUCK
775|3|25|108|2|19920218|1-URGENT|0|20|2016200|20792292|1|1996038|60486|8|19920423|AIR
2755|4|16|131|2|19950720|2-HIGH|0|5|515565|10120218|1|510409|61867|0|19950918|AIR
1921|5|28|200|2|19970707|1-URGENT|0|25|2750500|13372287|3|2667985|66012|7|19970908|FOB
4005|1|2|4|2|19930618|2-HIGH|0|26|2350400|12906213|9|2138864|54240|5|19930901|REG AIR
1889|3|13|138|2|19941215|5-LOW|0|36|3737268|9083142|5|3550404|62287|7|19950315|SHIP
2368|2|29|14|1|19940117|1-URGENT|0|32|2924832|10124096|3|2837087|54840|0|19940306|TRUCK
5061|4|5|184|2|19970517|2-HIGH|0|46|4987228|12504208|5|4737866|65050|4|19970720|TRUCK
706|2|7|131|2|19980703|3-MEDIUM|0|44|4536972|13876028|9|4128644|61867|5|19980827|REG AIR
1761|7|25|1|2|19961029|2-HIGH|0|13|1171300|21192595|3|1136161|54060|8|19970121|TRUCK
2240|1|17|164|1|19970720|4-NOT SPECI|0|6|638496|632111|1|632111|63849|0|19970930|AIR
1280|2|25|189|2|19920229|4-NOT SPECI|0|6|653508|4127978|5|620832|65350|6|19920405|AIR
2050|4|19|32|2|19920413|2-HIGH|0|11|1025233|14223566|2|1004728|55921|1|19920629|REG AIR
4129|5|10|103|2|19980130|1-URGENT|0|43|4313330|12316783|7|4011396|60186|0|19980425|TRUCK
4577|2|22|177|2|19951201|2-HIGH|0|43|4631831|11879290|5|4400239|64630|3|19960101|RAIL
4544|3|10|71|2|19950729|5-LOW|0|20|1942140|11425512|2|1903297|58264|7|19951002|REG AIR
2307|4|20|165|1|19950904|5-LOW|0|19|2023804|11923262|8|1861899|63909|6|19951115|TRUCK
643|1|23|13|2|19941203|2-HIGH|0|28|2556428|21984219|0|2556428|54780|8|19950120|TRUCK
2181|2|23|88|2|19960622|1-URGENT|0|46|4545168|5062163|0|4545168|59284|2|19960726|AIR
2179|4|16|6|2|19950913|3-MEDIUM|0|24|2174400|7748709|4|2087424|54360|4|19951111|RAIL
2342|4|4|36|1|19930820|1-URGENT|0|1|93603|8508828|4|89858|56161|6|19931020|REG AIR
4967|4|4|123|2|19940804|4-NOT SPECI|0|1|102312|10381427|10|92080|61387|7|19940913|FOB
3239|2|11|45|2|19920627|1-URGENT|0|43|4063672|10032041|1|4023035|56702|6|19920825|REG AIR
1828|1|28|100|2|19950223|1-URGENT|0|33|3300330|8066906|5|3135313|60006|4|19950417|FOB
1473|7|1|88|2|19971112|2-HIGH|0|48|4742784|24825987|0|4742784|59284|5|19971221|MAIL
3904|4|10|115|2|19920528|3-MEDIUM|0|20|2030220|10746738|0|2030220|60906|3|19920630|RAIL
2727|4|4|181|2|19931130|2-HIGH|0|48|5189664|21971582|7|4826387|64870|4|19940129|MAIL
5159|6|29|42|2|19970725|3-MEDIUM|0|14|1318856|15941296|10|1186970|56522|0|19971004|MAIL
4933|1|8|32|2|19930525|4-NOT SPECI|0|48|4473744|19370359|8|4115844|55921|0|19930814|SHIP
4135|3|25|160|2|19930821|5-LOW|0|33|3498528|19539589|5|3323601|63609|5|19931103|AIR
2274|1|10|12|1|19960429|4-NOT SPECI|0|18|1641618|9996895|4|1575953|54720|3|19960728|SHIP
2272|1|22|90|1|19930904|4-NOT SPECI|0|18|1782162|8590762|4|1710875|59405|0|19931127|MAIL
1220|2|2|160|2|19930205|3-MEDIUM|0|36|3816576|6605893|1|3778410|63609|2|19930423|SHIP
5091|1|16|78|2|19930903|3-MEDIUM|0|50|4890350|17924544|5|4645832|58684|3|19931005|REG AIR
2055|4|25|134|1|19970705|2-HIGH|0|16|1654608|9054821|2|1621515|62047|2|19970912|TRUCK
674|1|8|102|1|19961213|2-HIGH|0|23|2304830|19525996|6|2166540|60126|7|19970129|SHIP
868|2|7|29|2|19930620|4-NOT SPECI|0|13|1207726|2055005|5|1147339|55741|7|19930906|AIR
453|1|4|198|2|19961204|1-URGENT|0|45|4941855|16036895|1|4892436|65891|0|19970228|REG AIR
550|3|7|119|2|19970513|3-MEDIUM|0|46|4687906|12461950|3|4547268|61146|2|19970729|TRUCK
5061|5|5|125|1|19970517|2-HIGH|0|23|2357776|12504208|0|2357776|61507|0|19970728|MAIL
198|2|1|16|1|19940618|4-NOT SPECI|0|20|1832020|13387774|3|1777059|54960|0|19940914|FOB
5734|3|5|67|1|19940525|4-NOT SPECI|0|10|967060|10926110|1|957389|58023|3|19940806|TRUCK
5639|3|20|14|2|19930628|4-NOT SPECI|0|5|457005|6737709|5|434154|54840|3|19930831|MAIL
4836|1|10|162|1|19920802|1-URGENT|0|22|2336752|5337865|1|2313384|63729|3|19921008|SHIP
1285|4|4|188|1|19940705|2-HIGH|0|39|4243902|17586668|5|4031706|65290|1|19940908|TRUCK
2497|5|25|175|1|19950924|1-URGENT|0|28|3010476|17132648|4|2890056|64510|5|19951028|MAIL
5253|2|13|150|1|19960712|5-LOW|0|38|3990570|8200599|2|3910758|63009|6|19960914|REG AIR
3873|2|25|145|2|19970910|1-URGENT|0|44|4598616|6423489|5|4368685|62708|5|19971102|AIR
743|2|16|61|1|19930602|3-MEDIUM|0|20|1922120|4263234|3|1864456|57663|2|19930805|FOB
5091|2|16|180|1|19930903|3-MEDIUM|0|27|2916486|17924544|5|2770661|64810|5|19931124|TRUCK
1698|2|13|93|1|19960615|3-MEDIUM|0|6|595854|4924412|8|548185|59585|0|19960731|RAIL
5442|4|26|158|1|19950318|1-URGENT|0|21|2222115|13933294|7|2066566|63489|6|19950424|MAIL
3239|1|11|45|2|19920627|1-URGENT|0|50|4725200|10032041|5|4488940|56702|1|19920915|FOB
3361|3|11|191|2|19950923|2-HIGH|0|31|3382689|9551395|6|3179727|65471|4|19951113|FOB
5606|3|16|127|1|19960205|1-URGENT|0|46|4724752|12514946|4|4535761|61627|0|19960407|REG AIR
869|1|4|63|1|19951115|5-LOW|0|27|2600262|21446198|7|2418243|57783|7|19951221|TRUCK
4512|3|20|145|2|19940430|3-MEDIUM|0|21|2194794|17367641|0|2194794|62708|0|19940705|REG AIR
3394|7|29|184|2|19940521|3-MEDIUM|0|46|4987228|21552927|0|4987228|65050|7|19940623|FOB
4036|3|19|142|1|19960106|1-URGENT|0|6|625284|15100290|7|581514|62528|1|19960226|SHIP
1478|5|1|148|1|19920828|3-MEDIUM|0|44|4611816|15657773|2|4519579|62888|0|19921001|RAIL
1473|6|1|41|2|19971112|2-HIGH|0|11|1035144|24825987|4|993738|56462|4|19980128|MAIL
646|2|22|127|1|19940414|5-LOW|0|1|102712|5521206|7|95522|61627|1|19940530|MAIL
4294|2|23|27|1|19961208|4-NOT SPECI|0|16|1483232|6685884|1|1468399|55621|2|19970117|REG AIR
5701|1|25|54|1|19930516|3-MEDIUM|0|17|1621885|1668919|2|1589447|57243|5|19930715|RAIL
704|1|29|190|1|19950909|1-URGENT|0|40|4360760|4349858|5|4142722|65411|5|19951029|AIR
484|2|11|32|2|19960311|4-NOT SPECI|0|45|4194135|21992062|6|3942486|55921|7|19960526|TRUCK
2373|5|1|47|1|19961120|3-MEDIUM|0|13|1231152|7022075|6|1157282|56822|3|19970107|RAIL
4934|4|25|148|1|19950226|5-LOW|0|9|943326|18047816|6|886726|62888|8|19950418|REG AIR
5476|1|25|48|2|19960517|1-URGENT|0|13|1232452|4625721|1|1220127|56882|4|19960618|TRUCK
3168|7|1|84|2|19971109|1-URGENT|0|6|590448|14535737|8|543212|59044|1|19980128|TRUCK
804|1|28|126|1|19960620|2-HIGH|0|30|3078360|7489879|8|2832091|61567|4|19960815|REG AIR
3812|2|25|173|2|19950222|5-LOW|0|33|3541461|14165190|6|3328973|64390|3|19950424|MAIL
455|3|7|49|2|19921008|2-HIGH|0|45|4270680|15546301|4|4099852|56942|6|19921205|SHIP
130|4|7|116|2|19930611|3-MEDIUM|0|13|1320943|8603615|9|1202058|60966|2|19930901|FOB
4962|7|22|157|2|19970728|4-NOT SPECI|0|20|2114300|23499991|5|2008585|63429|3|19971014|FOB
5668|3|2|24|2|19930421|5-LOW|0|4|369608|3108912|6|347431|55441|7|19930605|AIR
4582|4|16|144|2|19940617|1-URGENT|0|1|104414|5687582|8|96060|62648|6|19940808|MAIL
4195|5|19|52|2|19960813|4-NOT SPECI|0|9|856845|12964917|2|839708|57123|7|19961104|RAIL
3203|7|29|88|2|19920411|5-LOW|0|44|4347552|21317582|2|4260600|59284|0|19920605|AIR
896|2|11|198|2|19930603|2-HIGH|0|10|1098190|7266102|3|1065244|65891|7|19930828|SHIP
3557|1|22|175|2|19921024|3-MEDIUM|0|41|4408197|4669603|1|4364115|64510|7|19921215|FOB
3648|6|10|169|1|19920528|4-NOT SPECI|0|14|1496824|18041711|8|1377078|64149|6|19920806|AIR
1506|1|22|133|1|19980410|5-LOW|0|46|4752398|19584484|4|4562302|61987|5|19980531|REG AIR
4645|2|7|66|1|19940514|3-MEDIUM|0|32|3091392|19370772|10|2782252|57963|8|19940623|REG AIR
513|4|29|36|1|19930829|4-NOT SPECI|0|29|2714487|19430480|5|2578762|56161|0|19931003|RAIL
994|1|16|65|1|19971229|1-URGENT|0|4|386024|369772|7|359002|57903|3|19980129|SHIP
3491|2|17|122|1|19930824|2-HIGH|0|22|2248664|5028706|8|2068770|61327|2|19931022|REG AIR
1825|1|22|156|2|19960622|4-NOT SPECI|0|43|4541445|17116070|5|4314372|63369|5|19960906|RAIL
66|3|7|19|2|19980418|3-MEDIUM|0|40|3676040|19879037|8|3381956|55140|8|19980626|REG AIR
5476|2|25|20|1|19960517|1-URGENT|0|17|1564034|4625721|10|1407630|55201|1|19960808|FOB
1284|5|22|34|1|19930514|4-NOT SPECI|0|9|840627|12449071|5|798595|56041|6|19930725|REG AIR
4960|1|22|18|2|19930728|3-MEDIUM|0|36|3304836|3435376|1|3271787|55080|5|19931003|RAIL
3202|2|2|20|1|19921226|1-URGENT|0|22|2024044|5060101|1|2003803|55201|2|19930218|MAIL
2567|5|19|81|2|19930904|2-HIGH|0|46|4512968|26341129|7|4197060|58864|2|19931105|AIR
2209|3|19|64|2|19940630|2-HIGH|0|11|1060466|13873898|1|1049861|57843|1|19940814|REG AIR
5030|1|11|102|1|19970215|5-LOW|0|22|2204620|12787695|4|2116435|60126|6|19970508|TRUCK
5025|7|29|105|1|19970830|2-HIGH|0|43|4321930|15935229|6|4062614|60306|0|19971007|RAIL
3168|3|1|128|1|19971109|1-URGENT|0|13|1336556|14535737|9|1216265|61687|2|19980207|SHIP
3971|1|22|96|1|19920324|4-NOT SPECI|0|47|4681623|6495829|6|4400725|59765|4|19920504|RAIL
993|3|25|40|2|19950531|3-MEDIUM|0|10|940040|14997030|3|911838|56402|8|19950803|RAIL
3237|5|7|8|2|19980112|4-NOT SPECI|0|48|4358400|13297868|9|3966144|54480|8|19980316|MAIL
2339|2|17|30|1|19930530|5-LOW|0|28|2604084|6347078|0|2604084|55801|0|19930707|RAIL
3012|1|7|195|1|19921030|4-NOT SPECI|0|49|5366431|16879085|0|5366431|65711|0|19921226|MAIL
3680|3|7|56|1|19970122|2-HIGH|0|33|3154965|17712152|9|2871018|57363|8|19970403|FOB
1251|2|23|78|1|19930126|1-URGENT|0|36|3521052|10953655|7|3274578|58684|4|19930405|RAIL
902|6|14|54|1|19950302|5-LOW|0|46|4388630|14531793|8|4037539|57243|8|19950515|MAIL
4005|4|2|15|1|19930618|2-HIGH|0|49|4483549|12906213|9|4080029|54900|0|19930722|RAIL
1155|5|20|5|2|19980114|4-NOT SPECI|0|49|4434500|12690281|4|4257120|54300|8|19980409|AIR
3715|4|7|46|1|19980603|4-NOT SPECI|0|45|4257180|17331904|2|4172036|56762|4|19980901|AIR
4964|2|14|148|1|19960907|2-HIGH|0|46|4821444|14767669|6|4532157|62888|6|19961023|TRUCK
1765|1|5|161|1|19950314|2-HIGH|0|36|3820176|14658636|8|3514561|63669|4|19950529|SHIP
3172|1|26|96|2|19951115|5-LOW|0|4|398436|12695300|6|374529|59765|7|19960127|TRUCK
4037|3|7|185|2|19971116|1-URGENT|0|24|2604432|10520697|9|2370033|65110|4|19971225|MAIL
967|1|16|59|2|19950910|3-MEDIUM|0|41|3932105|17928795|5|3735499|57543|5|19951104|MAIL
5603|2|7|116|2|19960822|2-HIGH|0|49|4978939|21352367|6|4680202|60966|5|19960929|FOB
1059|6|22|190|1|19980515|5-LOW|0|50|5450950|18479765|0|5450950|65411|3|19980727|MAIL
2244|2|23|193|2|19960527|4-NOT SPECI|0|16|1749104|5376831|1|1731612|65591|6|19960725|FOB
5669|5|10|140|2|19980206|2-HIGH|0|30|3120420|12576527|7|2901990|62408|1|19980430|TRUCK
5603|3|7|32|2|19960822|2-HIGH|0|49|4566947|21352367|0|4566947|55921|2|19960922|TRUCK
3745|6|29|145|2|19960820|1-URGENT|0|36|3762504|20782045|10|3386253|62708|2|19961023|RAIL
582|2|7|51|1|19960228|3-MEDIUM|0|49|4660145|5182990|5|4427137|57063|3|19960521|REG AIR
5508|1|8|117|2|19930108|3-MEDIUM|0|4|406844|8723744|10|366159|61026|4|19930219|AIR
641|3|13|95|1|19950325|2-HIGH|0|40|3980360|12062649|5|3781342|59705|6|19950515|REG AIR
1793|5|19|25|1|19940319|2-HIGH|0|42|3885084|8250456|3|3768531|55501|3|19940609|RAIL
3174|4|4|192|2|19960207|1-URGENT|0|13|1419847|9285691|8|1306259|65531|6|19960419|SHIP
2021|2|25|166|2|19920506|5-LOW|0|19|2025704|18815465|4|1944675|63969|5|19920627|RAIL
4545|1|22|173|2|19930823|3-MEDIUM|0|38|4078046|7813114|6|3833363|64390|6|19931005|TRUCK
3044|1|7|101|1|19951130|2-HIGH|0|10|1001100|5243354|7|931023|60066|8|19960102|REG AIR
1989|4|4|101|1|19920907|4-NOT SPECI|0|12|1201320|14560714|5|1141254|60066|2|19921021|SHIP
3744|3|16|34|2|19940911|4-NOT SPECI|0|10|934030|10060820|9|849967|56041|0|19941101|REG AIR
4006|4|2|114|1|19980226|3-MEDIUM|0|25|2535275|7055705|0|2535275|60846|7|19980403|SHIP
2243|4|13|124|2|19930428|3-MEDIUM|0|44|4506128|17944466|10|4055515|61447|2|19930626|MAIL
2275|2|19|91|2|19950102|4-NOT SPECI|0|11|1090199|11802536|8|1002983|59465|3|19950220|REG AIR
1186|1|4|3|1|19960411|2-HIGH|0|28|2528400|5546998|8|2326128|54180|7|19960613|TRUCK
4839|4|17|100|1|19970607|3-MEDIUM|0|19|1900190|7916875|7|1767176|60006|8|19970811|REG AIR
3844|3|10|116|2|19980205|2-HIGH|0|36|3657996|8454972|1|3621416|60966|2|19980330|AIR
3558|2|4|10|2|19970811|1-URGENT|0|28|2548028|9646780|2|2497067|54600|8|19970929|TRUCK
3172|3|26|132|2|19951115|5-LOW|0|13|1341769|12695300|3|1301515|61927|1|19960118|MAIL
3687|1|29|145|2|19980507|3-MEDIUM|0|32|3344448|14517102|3|3244114|62708|6|19980707|AIR
2915|4|19|81|1|19971209|4-NOT SPECI|0|43|4218644|16477299|6|3965525|58864|5|19980201|SHIP
3558|4|4|91|2|19970811|1-URGENT|0|22|2180398|9646780|6|2049574|59465|3|19970930|SHIP
3367|2|20|141|2|19950704|2-HIGH|0|34|3539876|18580136|4|3398280|62468|8|19950827|MAIL
4513|1|28|170|1|19920317|1-URGENT|0|29|3103493|16902881|3|3010388|64210|1|19920525|REG AIR
2213|2|8|60|1|19960616|4-NOT SPECI|0|4|384024|6482394|9|349461|57603|5|19960914|SHIP
4519|4|13|19|1|19930117|4-NOT SPECI|0|3|275703|18385809|0|275703|55140|6|19930308|SHIP
4996|1|7|56|2|19920111|4-NOT SPECI|0|35|3346175|17624506|7|3111942|57363|1|19920223|SHIP
775|6|25|61|2|19920218|1-URGENT|0|37|3555922|20792292|2|3484803|57663|4|19920402|SHIP
5185|1|11|197|2|19970716|3-MEDIUM|0|37|4059603|7004447|0|4059603|65831|4|19970830|SHIP
2178|1|16|157|2|19960914|4-NOT SPECI|0|15|1585725|11785473|10|1427152|63429|1|19961211|REG AIR
1508|7|11|117|1|19960917|5-LOW|0|38|3865018|15128265|3|3749067|61026|6|19961130|RAIL
996|5|7|166|2|19941126|4-NOT SPECI|0|1|106616|12153524|10|95954|63969|1|19950213|FOB
3844|1|10|135|1|19980205|2-HIGH|0|2|207026|8454972|3|200815|62107|7|19980313|AIR
1696|5|8|94|2|19970423|2-HIGH|0|43|4274587|13036950|3|4146349|59645|6|19970712|FOB
102|1|16|89|2|19920615|1-URGENT|0|37|3659596|3440020|6|3440020|59344|0|19920908|SHIP
5188|2|13|194|2|19920426|5-LOW|0|36|3939084|6626886|4|3781520|65651|2|19920710|TRUCK
2693|5|13|155|1|19960820|1-URGENT|0|26|2743390|14992594|4|2633654|63309|8|19961023|AIR
5184|3|11|88|1|19960803|1-URGENT|0|39|3853512|25086040|3|3737906|59284|6|19961031|FOB
4039|5|16|134|1|19940609|1-URGENT|0|43|4446759|18403510|9|4046550|62047|0|19940804|SHIP
866|3|22|20|2|19920609|4-NOT SPECI|0|17|1564034|14187390|5|1485832|55201|8|19920710|AIR
2532|1|16|53|1|19960717|3-MEDIUM|0|3|285915|12355898|6|268760|57183|7|19960903|FOB
611|3|28|120|1|19950618|2-HIGH|0|39|3978468|11032281|9|3620405|61207|2|19950730|TRUCK
67|3|17|174|1|19940604|4-NOT SPECI|0|5|537085|11622705|3|520972|64450|7|19940729|TRUCK
2471|1|10|84|1|19920827|1-URGENT|0|37|3641096|16279592|5|3459041|59044|1|19921002|TRUCK
3879|1|5|126|2|19931221|4-NOT SPECI|0|45|4617540|10362362|10|4155786|61567|8|19940131|RAIL
4065|6|4|110|2|19921007|2-HIGH|0|16|1616176|15634564|5|1535367|60606|0|19921204|TRUCK
1249|5|8|35|1|19971030|1-URGENT|0|18|1683054|15077495|6|1582070|56101|6|19980101|RAIL
2753|4|25|31|1|19920207|4-NOT SPECI|0|7|651721|12045355|7|606100|55861|3|19920331|AIR
2309|4|16|139|2|19950502|2-HIGH|0|46|4779998|9618098|8|4397598|62347|4|19950627|REG AIR
4800|1|26|97|2|19970123|3-MEDIUM|0|11|1096799|1095811|3|1063895|59825|3|19970403|RAIL
4544|1|10|131|1|19950729|5-LOW|0|40|4124520|11425512|7|3835803|61867|1|19951007|RAIL
4003|1|28|52|2|19961120|2-HIGH|0|18|1713690|10207601|4|1645142|57123|7|19970206|AIR
3936|1|7|137|1|19930303|1-URGENT|0|25|2592825|2510372|6|2437255|62227|3|19930422|RAIL
3296|3|25|185|1|19960417|5-LOW|0|29|3147022|11982673|2|3084081|65110|4|19960525|SHIP
1345|1|10|198|1|19970620|5-LOW|0|49|5381131|18838494|8|4950640|65891|0|19970915|FOB
2631|1|5|122|1|19951017|2-HIGH|0|42|4292904|12607586|0|4292904|61327|3|19951224|SHIP
2054|1|19|113|1|19930618|5-LOW|0|11|1114421|4379630|3|1080988|60786|5|19930905|AIR
2337|2|22|13|1|19931215|5-LOW|0|31|2830331|12067804|2|2773724|54780|0|19940227|TRUCK
577|3|14|147|1|19980311|2-HIGH|0|11|1151854|9412583|4|1105779|62828|4|19980430|TRUCK
1574|1|19|48|2|19930303|3-MEDIUM|0|41|3886964|13015592|6|3653746|56882|2|19930501|AIR
2180|3|5|197|1|19940405|2-HIGH|0|24|2633256|16551350|3|2554258|65831|0|19940515|SHIP
3522|1|19|4|2|19920503|2-HIGH|0|6|542400|5394101|8|499008|54240|3|19920716|SHIP
2020|4|13|61|2|19920315|1-URGENT|0|27|2594862|17394790|5|2465118|57663|6|19920527|FOB
3749|6|2|54|2|19940427|4-NOT SPECI|0|10|954050|8707389|10|858645|57243|3|19940725|SHIP
4736|4|1|153|1|19920408|2-HIGH|0|38|4001970|19739650|0|4001970|63189|3|19920518|TRUCK
358|4|23|97|2|19920303|5-LOW|0|15|1495635|14932155|8|1375984|59825|8|19920530|MAIL
2019|2|14|52|2|19950715|1-URGENT|0|18|1713690|4378914|4|1645142|57123|3|19950913|MAIL
